,age,desc_len,sentiment,pos_words,neg_words,_geography,_price
5261,12,232,0.9509,6,0,90.62037037037037,4.382026634673881
5262,10,346,0.9805,8,0,89.12214983713355,3.2188758248682006
5263,8,287,0.7302,2,1,89.94827586206897,2.9444389791664403
5264,7,238,0.6597,2,0,89.12214983713355,3.1780538303479458
5265,8,268,0.4404,1,0,88.92435424354244,3.912023005428146
5266,3,300,0.7783,3,0,88.03846153846153,2.8903717578961645
5267,6,186,0.6486,2,0,85.875,2.995732273553991
5268,5,251,0.5859,2,0,88.92435424354244,2.70805020110221
5269,4,192,0.7371,2,1,87.88888888888889,2.772588722239781
5270,7,228,0.3182,1,0,87.5,3.6375861597263857
5271,6,247,0.4588,1,0,87.75,4.276666119016055
5272,5,298,0.631,1,0,89.49032258064516,4.442651256490317
5273,8,257,0.8957,3,0,89.0632911392405,3.332204510175204
5274,2,187,0.6597,1,0,88.0,2.70805020110221
5275,5,304,0.4404,1,0,88.5,3.613143468742095
5276,3,277,0.8682,2,0,91.08695652173913,6.1092475827643655
5277,7,157,0.6486,2,0,85.89005235602095,2.302585092994046
5278,3,269,0.7579,2,0,89.0,2.995732273553991
5279,3,202,0.1531,0,0,85.8,2.70805020110221
5280,7,298,0.4588,1,1,90.11111111111111,4.787491742782046
5281,6,282,0.3182,1,0,88.73794002607562,3.7376696182833684
5282,3,304,0.9684,7,0,90.85714285714286,4.219507705176107
5283,8,424,0.5574,1,0,89.12214983713355,3.871201010907891
5284,1,177,0.7003,2,0,88.74358974358974,2.5649493574615367
5285,5,138,0.8591,3,0,89.24025974025975,2.8903717578961645
5286,2,254,0.0,2,0,89.24025974025975,2.5649493574615367
5287,6,221,0.9136,4,0,91.0,3.5263605246161616
5288,5,305,0.0,0,0,89.12214983713355,4.248495242049359
5289,3,264,0.9284,4,0,89.12214983713355,3.091042453358316
5290,22,281,0.7579,2,0,89.97413793103448,4.007333185232471
5291,18,310,0.4939,0,0,88.92435424354244,2.3978952727983707
5292,3,241,0.0,0,0,88.16666666666667,2.70805020110221
5293,6,225,0.4404,1,0,88.92435424354244,2.3978952727983707
5294,7,110,0.0,0,0,88.73794002607562,3.6888794541139363
5295,2,406,0.8519,2,0,92.375,3.784189633918261
5296,5,268,0.4795,1,1,88.94186046511628,4.248495242049359
5297,7,321,0.7351,2,0,87.20338983050847,3.6888794541139363
5298,5,281,0.4497,1,0,85.89473684210526,2.70805020110221
5299,4,284,0.6652,2,0,90.04109589041096,3.912023005428146
5300,7,331,0.8516,3,0,90.17647058823529,3.3141860046725258
5301,6,146,0.0,0,0,88.92105263157895,3.8066624897703196
5302,13,287,0.8248,2,0,91.55555555555556,3.258096538021482
5303,6,185,-0.128,0,1,89.45945945945945,2.833213344056216
5304,3,188,0.634,1,0,86.1875,3.2188758248682006
5305,3,286,0.0,0,0,88.73794002607562,3.332204510175204
5306,19,197,-0.5023,1,2,89.49032258064516,3.332204510175204
5307,2,250,0.0258,1,1,87.0,2.995732273553991
5308,5,194,0.3818,1,0,88.96428571428571,4.170119936005784
5309,20,236,0.5984,2,1,90.11111111111111,3.912023005428146
5310,5,213,0.875,4,0,90.16216216216216,2.995732273553991
5311,2,199,0.4588,1,0,88.92435424354244,2.6390573296152584
5312,2,159,0.0258,1,1,87.46875,2.1972245773362196
5313,9,191,0.802,3,0,92.41666666666667,3.613143468742095
5314,7,121,0.7003,2,0,87.88888888888889,3.1972143280870213
5315,10,381,0.6111,2,2,89.12214983713355,4.31748811353631
5316,3,213,0.5187,1,1,86.9922480620155,3.091042453358316
5317,7,305,0.7541,2,0,90.11111111111111,2.995732273553991
5318,1,185,0.5267,1,0,86.03571428571429,2.5649493574615367
5319,9,165,0.128,1,1,88.0,4.007333185232471
5320,11,145,0.5994,2,0,89.33333333333333,3.091042453358316
5321,3,444,0.9173,4,0,91.0,4.007333185232471
5322,3,200,0.2023,0,0,89.49032258064516,3.332204510175204
5323,6,203,0.7543,3,1,89.12214983713355,3.6375861597263857
5324,6,349,0.7579,2,0,88.57731958762886,2.8903717578961645
5325,7,174,0.3612,1,0,85.6,2.9444389791664403
5326,7,264,0.7184,2,0,87.4090909090909,4.0943445622221
5327,2,296,0.5023,1,0,89.40677966101696,2.995732273553991
5328,11,253,0.802,2,0,88.94186046511628,3.5553480614894135
5329,6,269,0.7717,3,0,86.1144578313253,2.70805020110221
5330,1,222,0.9246,4,1,88.83333333333333,2.8903717578961645
5331,4,234,0.5499,1,0,89.40677966101696,3.58351893845611
5332,3,286,0.899,3,0,87.16666666666667,3.258096538021482
5333,4,270,0.4939,1,0,89.5,4.382026634673881
5334,6,155,0.4754,1,0,89.0,2.995732273553991
5335,11,359,0.7935,2,0,86.1144578313253,2.833213344056216
5336,8,182,0.8481,3,0,89.40677966101696,3.6375861597263857
5337,6,315,0.8999,3,0,90.25,4.787491742782046
5338,10,198,-0.604,1,1,88.73794002607562,3.5553480614894135
5339,6,220,-0.0516,0,1,89.62711864406779,3.4011973816621555
5340,8,231,0.0,1,0,89.49032258064516,3.5553480614894135
5341,5,170,0.25,1,1,87.8,2.995732273553991
5342,7,235,0.0,1,1,89.55555555555556,3.4657359027997265
5343,2,192,0.7096,2,0,88.74358974358974,2.9444389791664403
5344,7,219,0.312,2,0,89.49032258064516,3.7376696182833684
5345,3,210,0.0,0,0,88.56603773584905,2.772588722239781
5346,7,314,0.8271,1,0,88.73794002607562,3.912023005428146
5347,3,155,0.3182,1,0,88.57731958762886,2.9444389791664403
5348,3,204,0.8957,4,0,88.92435424354244,3.4657359027997265
5349,16,138,-0.5859,0,2,87.60714285714286,2.302585092994046
5350,13,185,0.8271,2,0,88.03846153846153,3.1354942159291497
5351,7,150,0.7717,2,0,89.49032258064516,3.912023005428146
5352,7,159,0.8758,3,0,89.0909090909091,2.995732273553991
5353,3,214,0.4767,1,0,86.33333333333333,2.5649493574615367
5354,13,320,0.9604,4,0,89.7,3.4011973816621555
5355,4,231,0.8922,2,0,86.94444444444444,2.833213344056216
5356,6,255,0.0,0,0,88.94186046511628,3.091042453358316
5357,4,167,0.0,0,0,88.92435424354244,4.605170185988092
5358,4,204,0.6249,2,1,88.125,3.2346645036040518
5359,9,293,0.8748,3,0,88.75,3.5553480614894135
5360,4,426,0.7964,3,0,88.73794002607562,3.8066624897703196
5361,8,266,0.7564,2,0,90.04109589041096,2.9444389791664403
5362,7,356,0.9409,5,0,88.92105263157895,4.04305126783455
5363,5,333,0.8225,3,0,89.49032258064516,4.8283137373023015
5364,11,190,0.8625,3,0,86.1875,2.995732273553991
5365,9,209,0.882,3,0,83.5,2.995732273553991
5366,9,202,0.6983,2,0,88.73794002607562,3.6888794541139363
5367,4,234,0.6096,1,0,89.36781609195403,3.912023005428146
5368,8,208,0.2407,1,1,88.73794002607562,3.871201010907891
5369,6,182,0.9175,3,0,88.73794002607562,2.70805020110221
5370,6,260,0.7269,4,1,90.85714285714286,4.276666119016055
5371,9,283,0.3708,2,1,87.36363636363636,3.091042453358316
5372,8,198,0.7783,2,1,89.49032258064516,3.6888794541139363
5373,5,285,0.6705,1,0,89.49032258064516,3.912023005428146
5374,4,355,0.4588,1,0,88.73794002607562,3.6375861597263857
5375,4,218,0.6369,2,0,88.73794002607562,3.784189633918261
5376,4,296,0.4939,1,0,87.48214285714286,3.4011973816621555
5377,6,184,0.5023,1,0,85.6,3.1780538303479458
5378,7,274,0.8847,5,0,88.03846153846153,2.9444389791664403
5379,1,232,0.0,0,1,84.3,2.0794415416798357
5380,10,134,0.4588,1,0,88.94186046511628,3.5553480614894135
5381,5,219,0.3182,1,0,86.23529411764706,2.70805020110221
5382,2,175,0.4939,1,0,88.4,3.1354942159291497
5383,3,256,0.4767,1,1,89.49032258064516,3.6375861597263857
5384,13,197,-0.7803,1,2,88.73794002607562,2.8903717578961645
5385,2,170,0.6124,1,0,86.1875,2.4849066497880004
5386,5,250,0.2975,1,0,85.97222222222223,2.302585092994046
5387,4,259,0.7906,3,0,85.89005235602095,2.6390573296152584
5388,7,171,0.0,0,0,86.6875,2.9444389791664403
5389,6,275,0.8625,2,0,87.96,3.5553480614894135
5390,4,209,0.7269,2,0,90.0,2.302585092994046
5391,4,226,-0.296,0,1,89.40677966101696,3.091042453358316
5392,6,275,0.1027,0,0,86.9922480620155,3.5553480614894135
5393,4,249,0.0,0,0,88.73794002607562,3.4657359027997265
5394,9,191,0.8176,3,0,88.92435424354244,2.995732273553991
5395,2,185,0.0,0,0,87.16666666666667,2.302585092994046
5396,2,258,0.2732,0,0,89.40677966101696,2.9444389791664403
5397,4,176,0.0,0,0,89.12214983713355,3.091042453358316
5398,5,208,0.7891,2,0,86.80952380952381,2.5649493574615367
5399,7,276,0.8074,3,0,88.8,3.6109179126442243
5400,8,225,0.6901,2,0,88.02439024390245,4.0943445622221
5401,6,229,0.7351,2,0,86.80952380952381,2.6390573296152584
5402,6,176,0.34,2,1,85.0,2.833213344056216
5403,2,220,0.9022,3,0,86.5,2.5649493574615367
5404,6,293,0.9451,5,0,89.40677966101696,2.5649493574615367
5405,8,352,0.8999,4,0,88.73794002607562,3.9512437185814275
5406,2,217,0.34,1,0,89.12214983713355,3.258096538021482
5407,7,238,0.5994,2,0,88.74358974358974,2.70805020110221
5408,5,166,0.6597,2,0,87.4090909090909,2.1972245773362196
5409,8,258,0.296,0,0,86.47058823529412,2.5649493574615367
5410,4,223,-0.296,0,1,90.17391304347827,3.355735007585398
5411,8,379,0.6249,2,2,89.40677966101696,3.7376696182833684
5412,5,196,0.631,1,0,89.12214983713355,2.70805020110221
5413,3,280,0.7506,2,0,89.94827586206897,3.457892725338701
5414,4,228,-0.4261,2,1,82.0,2.302585092994046
5415,4,166,0.4497,3,1,88.73794002607562,3.4011973816621555
5416,5,264,0.8271,3,0,88.73794002607562,3.4011973816621555
5417,9,268,0.5267,1,1,88.66666666666667,3.6888794541139363
5418,7,274,0.3804,1,1,86.1144578313253,2.3978952727983707
5419,9,190,0.6369,1,0,87.38461538461539,3.4011973816621555
5420,2,338,0.9149,4,0,88.78125,3.5553480614894135
5421,9,214,0.862,4,0,89.49032258064516,3.912023005428146
5422,7,271,0.9246,4,0,86.9922480620155,3.4011973816621555
5423,3,282,-0.5719,0,2,89.49032258064516,4.060443010546419
5424,33,238,0.9669,6,0,90.20833333333333,4.605170185988092
5425,4,268,0.8268,3,1,88.73794002607562,3.8066624897703196
5426,13,413,-0.128,0,1,87.56435643564356,3.044522437723423
5427,7,237,0.4678,2,0,89.0632911392405,3.5553480614894135
5428,8,235,0.6474,1,0,89.33333333333333,3.091042453358316
5429,17,203,0.7579,2,0,89.49032258064516,3.2188758248682006
5430,10,146,0.0,1,0,88.73794002607562,3.2188758248682006
5431,7,156,0.5859,2,0,85.5909090909091,2.772588722239781
5432,5,342,0.8271,2,0,88.0,2.6390573296152584
5433,2,259,0.5859,2,0,88.47413793103448,2.995732273553991
5434,5,339,0.6249,2,1,91.5,3.5553480614894135
5435,7,227,0.7096,2,0,90.20833333333333,3.1354942159291497
5436,7,332,0.9552,5,0,89.45945945945945,4.170119936005784
5437,9,395,0.5574,1,0,89.0632911392405,3.2188758248682006
5438,3,74,0.0,0,0,85.9090909090909,2.70805020110221
5439,9,403,0.2023,1,0,88.92435424354244,3.871201010907891
5440,10,374,0.7073,2,0,89.97413793103448,4.882801922586371
5441,7,263,0.6124,1,1,88.74358974358974,3.4011973816621555
5442,8,199,0.4939,1,0,86.0,2.5649493574615367
5443,7,298,0.4588,1,0,89.7,3.9889840465642745
5444,4,246,-0.4118,0,2,91.26666666666667,4.90527477843843
5445,6,198,0.2732,0,0,89.24025974025975,2.772588722239781
5446,6,201,0.0,0,0,89.2,3.8066624897703196
5447,11,197,0.8641,3,0,88.0,3.258096538021482
5448,7,158,0.4215,0,0,90.20833333333333,3.295836866004329
5449,4,279,0.6369,2,1,88.73794002607562,3.5263605246161616
5450,2,291,0.8925,3,0,88.73794002607562,4.007333185232471
5451,5,288,0.6808,4,0,89.85714285714286,2.995732273553991
5452,4,220,0.25,0,0,88.73794002607562,2.8903717578961645
5453,6,151,-0.0772,0,1,89.12214983713355,3.332204510175204
5454,7,149,0.0,0,0,85.1891891891892,2.70805020110221
5455,6,485,0.9887,8,0,91.66666666666667,4.02535169073515
5456,3,401,0.9053,4,0,92.375,4.007333185232471
5457,6,223,0.7118,2,0,86.9922480620155,2.772588722239781
5458,4,230,-0.1531,0,1,89.40677966101696,3.4011973816621555
5459,5,244,0.7506,2,0,88.92435424354244,3.091042453358316
5460,4,270,0.6115,3,1,88.94186046511628,2.4849066497880004
5461,6,305,0.9186,3,0,89.12214983713355,3.6375861597263857
5462,8,317,0.9528,4,0,87.81132075471699,2.302585092994046
5463,4,324,0.0,0,0,88.73794002607562,3.091042453358316
5464,3,296,0.8074,2,0,89.40677966101696,2.8903717578961645
5465,7,277,0.3818,2,1,88.27272727272727,2.995732273553991
5466,5,326,0.0,0,0,90.62037037037037,4.23410650459726
5467,10,268,0.7227,1,0,92.375,3.673282257300268
5468,4,313,-0.128,0,0,88.73794002607562,4.007333185232471
5469,1,187,0.802,2,0,87.21428571428571,2.302585092994046
5470,4,142,0.0,0,0,87.65384615384616,3.6635616461296463
5471,4,304,0.7839,5,0,90.16216216216216,3.613143468742095
5472,6,274,0.8689,3,0,88.92435424354244,4.007333185232471
5473,11,237,0.8847,5,2,89.94827586206897,2.995732273553991
5474,2,185,0.7003,2,0,87.60714285714286,3.091042453358316
5475,4,311,0.8968,3,0,89.12214983713355,3.5553480614894135
5476,7,125,0.3612,1,0,85.4,4.170119936005784
5477,6,292,0.0258,1,0,88.73794002607562,3.4965075614664802
5478,7,278,0.0279,2,0,90.62037037037037,4.343805421853684
5479,10,222,0.0,0,0,88.66666666666667,3.4011973816621555
5480,7,175,0.9345,4,0,87.68181818181819,3.613143468742095
5481,3,286,0.7269,4,0,89.12214983713355,3.295836866004329
5482,9,243,0.91,3,0,88.92435424354244,3.1780538303479458
5483,5,291,0.6808,2,0,90.53846153846153,2.995732273553991
5484,11,419,0.5927,0,0,85.6470588235294,2.302585092994046
5485,4,251,0.5647,1,0,86.9922480620155,2.5649493574615367
5486,8,276,0.6124,1,0,89.40677966101696,3.2188758248682006
5487,3,256,0.2023,1,2,89.62711864406779,3.4657359027997265
5488,5,105,0.743,2,0,85.89005235602095,2.302585092994046
5489,6,294,0.6808,3,0,87.48214285714286,3.4011973816621555
5490,5,265,0.765,3,0,89.12214983713355,3.4657359027997265
5491,7,280,0.8537,5,0,88.73794002607562,3.871201010907891
5492,5,127,0.2263,0,0,91.08695652173913,3.613143468742095
5493,9,248,0.4588,1,0,88.92435424354244,3.4011973816621555
5494,3,147,0.3818,1,0,88.92105263157895,3.332204510175204
5495,9,386,0.9099,4,0,89.12214983713355,3.912023005428146
5496,7,169,0.2263,0,0,90.0,3.8066624897703196
5497,8,223,0.0,0,0,91.81818181818181,3.613143468742095
5498,7,222,0.0,0,0,89.49032258064516,3.295836866004329
5499,11,284,0.9371,5,0,87.0,3.332204510175204
5500,7,171,-0.4939,0,2,86.1144578313253,2.70805020110221
5501,7,337,-0.3612,4,2,87.02631578947368,2.4849066497880004
5502,8,185,0.8271,3,0,88.74358974358974,3.4965075614664802
5503,6,244,0.5994,1,0,87.71153846153847,4.8283137373023015
5504,7,136,-0.128,0,1,89.49032258064516,2.5649493574615367
5505,6,239,0.4404,1,0,88.92435424354244,3.8066624897703196
5506,12,416,0.7269,3,1,88.92435424354244,3.5553480614894135
5507,5,245,0.8555,2,0,89.33333333333333,2.833213344056216
5508,4,288,0.743,1,0,88.73794002607562,3.5553480614894135
5509,10,186,0.7906,2,1,84.0,2.772588722239781
5510,4,322,0.0,0,0,91.81818181818181,3.613143468742095
5511,7,160,0.6908,2,1,90.20833333333333,3.2188758248682006
5512,4,200,-0.4215,0,1,90.0,2.772588722239781
5513,2,257,0.8462,2,0,87.6,3.091042453358316
5514,4,304,0.743,1,0,86.66666666666667,3.2188758248682006
5515,9,228,0.3818,1,0,90.0,2.995732273553991
5516,9,309,0.7269,2,0,86.64285714285714,3.6888794541139363
5517,7,216,0.3971,2,0,86.9922480620155,2.995732273553991
5518,4,131,0.7845,2,1,88.92435424354244,2.6390573296152584
5519,7,267,0.6092,1,1,89.97413793103448,3.6888794541139363
5520,16,222,0.2133,0,0,89.97413793103448,4.110873864173311
5521,10,312,0.5423,2,0,89.6,2.995732273553991
5522,5,121,0.3182,1,0,88.92435424354244,2.4849066497880004
5523,5,135,0.743,2,0,88.0,3.5553480614894135
5524,12,456,0.4114,3,1,87.56435643564356,3.6635616461296463
5525,7,136,0.8316,3,0,87.88888888888889,2.302585092994046
5526,8,315,-0.147,3,1,86.1144578313253,3.5553480614894135
5527,5,298,0.9292,4,0,88.74358974358974,4.605170185988092
5528,7,192,0.0,0,0,89.49032258064516,4.0943445622221
5529,16,369,0.9628,6,0,90.11111111111111,5.288267030694535
5530,12,229,0.8271,3,0,88.66666666666667,3.912023005428146
5531,8,182,0.6369,2,0,90.20833333333333,3.1354942159291497
5532,4,202,0.0,0,0,86.1144578313253,3.091042453358316
5533,8,256,0.1974,3,0,89.49032258064516,4.499809670330265
5534,9,246,0.0,0,0,88.92435424354244,4.060443010546419
5535,4,251,0.4588,1,0,89.12214983713355,4.219507705176107
5536,1,205,0.6204,1,0,89.26315789473684,2.6390573296152584
5537,8,162,0.765,2,0,87.48214285714286,3.407405179578424
5538,3,267,0.5574,1,1,88.73794002607562,2.995732273553991
5539,5,168,0.6249,1,0,88.92435424354244,3.1354942159291497
5540,5,289,0.5499,2,1,90.17647058823529,3.4011973816621555
5541,7,277,0.872,4,0,87.56435643564356,3.4011973816621555
5542,11,338,0.5106,2,0,88.3076923076923,2.995732273553991
5543,4,372,0.8228,3,3,91.66666666666667,3.7887247890836524
5544,7,244,0.4019,1,1,87.02631578947368,2.8903717578961645
5545,9,224,0.7845,3,0,86.1144578313253,3.4011973816621555
5546,10,224,0.4404,1,0,87.88888888888889,2.4849066497880004
5547,5,225,0.7096,2,0,89.2,3.1780538303479458
5548,9,230,0.7701,2,0,88.74358974358974,3.6888794541139363
5549,7,266,0.7003,2,0,89.97413793103448,3.295836866004329
5550,1,284,0.8591,3,0,87.60714285714286,3.044522437723423
5551,12,277,0.8793,4,0,87.56435643564356,3.8066624897703196
5552,3,168,0.4939,1,0,88.73794002607562,3.58351893845611
5553,2,231,0.9001,3,0,86.0,3.6375861597263857
5554,12,272,0.4588,1,0,87.25,2.5649493574615367
5555,6,169,0.8591,3,1,87.8,2.70805020110221
5556,11,292,0.9186,3,0,88.16666666666667,3.2188758248682006
5557,12,331,0.943,6,0,88.56603773584905,2.6390573296152584
5558,7,183,0.296,1,1,85.89005235602095,1.9459101490553132
5559,8,119,0.0772,0,0,89.12214983713355,2.995732273553991
5560,11,205,0.6652,2,0,86.0,3.044522437723423
5561,7,177,0.4404,0,0,89.97413793103448,3.7612001156935624
5562,3,293,0.0,0,0,88.92435424354244,2.1972245773362196
5563,2,356,0.9115,5,0,91.58333333333333,5.755742213586912
5564,5,221,0.0,0,0,88.76190476190476,3.4011973816621555
5565,4,253,0.431,2,0,87.16666666666667,2.5649493574615367
5566,9,261,0.8555,2,0,89.12214983713355,3.8066624897703196
5567,3,185,0.6124,2,0,89.40677966101696,2.995732273553991
5568,7,317,0.8006,3,0,91.25,4.170119936005784
5569,7,348,0.4404,1,0,88.6,2.833213344056216
5570,10,190,0.0552,1,2,88.6,2.70805020110221
5571,10,298,0.4019,1,0,87.56435643564356,2.8903717578961645
5572,2,212,0.8402,2,0,89.25,3.6888794541139363
5573,13,186,0.7717,2,0,90.4949494949495,4.442651256490317
5574,7,194,0.2732,0,0,86.1144578313253,1.9459101490553132
5575,1,164,0.0,0,0,88.96428571428571,3.332204510175204
5576,11,330,0.7845,2,0,89.40677966101696,3.044522437723423
5577,4,260,0.6705,2,1,89.49032258064516,3.6375861597263857
5578,7,206,0.7269,2,1,87.2,3.164067588373206
5579,6,274,0.7269,1,0,89.12214983713355,3.8066624897703196
5580,11,299,0.8519,3,0,89.49032258064516,3.4965075614664802
5581,9,137,0.4404,1,0,89.49032258064516,2.5649493574615367
5582,10,356,0.9186,3,1,87.20338983050847,4.382026634673881
5583,5,282,0.0,0,0,89.28571428571429,3.784189633918261
5584,7,237,0.0,0,0,86.1144578313253,2.302585092994046
5585,8,335,0.9335,5,0,91.58333333333333,6.416732282512326
5586,2,173,0.0,0,0,89.24025974025975,2.9444389791664403
5587,5,217,-0.1531,0,1,87.56435643564356,2.70805020110221
5588,7,289,0.7269,2,0,89.12214983713355,3.1354942159291497
5589,5,305,0.6786,3,1,90.20833333333333,3.258096538021482
5590,6,212,0.6369,1,0,92.41666666666667,4.174387269895637
5591,18,209,0.5106,0,0,84.3,2.0794415416798357
5592,5,226,0.9001,3,0,89.24025974025975,3.120895416507997
5593,4,245,0.578,1,0,88.3076923076923,3.6888794541139363
5594,13,267,0.2382,1,0,89.12214983713355,3.4011973816621555
5595,7,316,0.802,2,0,89.49032258064516,3.5553480614894135
5596,4,355,0.743,2,0,89.40677966101696,4.454347296253507
5597,2,226,0.5106,1,0,88.57731958762886,3.332204510175204
5598,3,327,0.5569,3,1,88.92435424354244,3.7376696182833684
5599,7,273,0.9217,5,0,88.0,3.58351893845611
5600,9,285,0.3612,2,0,89.49032258064516,3.912023005428146
5601,6,292,0.7783,3,0,88.73794002607562,3.58351893845611
5602,2,199,0.0,0,0,86.1144578313253,2.4849066497880004
5603,10,319,0.8343,3,2,88.3076923076923,2.9444389791664403
5604,6,236,0.8074,3,0,86.0,2.833213344056216
5605,3,168,0.0258,0,0,87.56435643564356,2.1972245773362196
5606,3,228,0.8795,3,0,89.24025974025975,2.6390573296152584
5607,6,103,0.0,0,0,88.92435424354244,2.3978952727983707
5608,5,325,0.34,1,0,89.40677966101696,4.174387269895637
5609,4,201,0.6808,2,0,89.12214983713355,3.6888794541139363
5610,10,261,0.9081,4,0,90.62037037037037,4.189654742026425
5611,3,348,0.4497,1,0,89.12214983713355,3.258096538021482
5612,12,415,0.6908,3,0,88.92435424354244,3.912023005428146
5613,7,240,0.8555,3,0,92.375,3.828641396489095
5614,3,264,0.9559,5,0,89.94827586206897,2.833213344056216
5615,5,211,0.7096,3,0,88.28301886792453,2.995732273553991
5616,4,263,0.8687,3,0,89.24025974025975,3.5553480614894135
5617,6,432,0.8553,3,1,88.56603773584905,4.31748811353631
5618,7,302,0.0258,1,1,88.92435424354244,3.6635616461296463
5619,8,160,0.8807,2,0,88.73794002607562,3.091042453358316
5620,5,176,0.6597,1,0,89.12214983713355,3.5263605246161616
5621,6,225,0.0772,1,1,85.1891891891892,3.1354942159291497
5622,3,180,0.6369,2,0,87.0,3.2188758248682006
5623,12,255,0.4973,3,0,88.92435424354244,3.6888794541139363
5624,6,304,0.8481,4,0,86.0,2.70805020110221
5625,6,213,0.7964,3,0,88.03846153846153,2.70805020110221
5626,3,204,0.0,0,0,90.17391304347827,3.355735007585398
5627,7,236,0.0,0,0,85.89473684210526,2.995732273553991
5628,5,269,-0.4215,0,1,88.73794002607562,3.6375861597263857
5629,6,322,0.2382,1,0,88.92435424354244,3.5553480614894135
5630,18,205,0.6908,2,0,88.73794002607562,2.70805020110221
5631,3,228,0.4939,1,0,88.78125,3.4011973816621555
5632,3,191,0.5267,1,0,88.25,2.833213344056216
5633,7,159,0.7964,3,0,86.5,3.8942593237099854
5634,8,162,0.8248,2,0,89.24025974025975,3.1354942159291497
5635,12,370,0.8807,3,0,89.49032258064516,4.356708826689592
5636,12,228,0.6124,1,0,88.94186046511628,4.174387269895637
5637,4,196,0.8074,2,0,88.33333333333333,3.332204510175204
5638,3,292,0.3182,2,1,88.73794002607562,4.0943445622221
5639,11,288,0.7506,4,0,87.71153846153847,4.382026634673881
5640,3,209,-0.4215,0,1,89.40677966101696,3.912023005428146
5641,1,186,0.9371,5,0,87.81132075471699,2.995732273553991
5642,12,370,0.9688,5,0,88.9375,3.367295829986474
5643,7,187,0.8442,3,0,89.97413793103448,3.871201010907891
5644,2,304,0.7783,3,1,87.16666666666667,2.8903717578961645
5645,4,237,0.7269,2,0,88.6,3.2188758248682006
5646,2,358,0.9081,5,0,89.40677966101696,4.553876891600541
5647,11,233,0.8908,3,0,88.73794002607562,3.4011973816621555
5648,3,190,0.1779,1,0,88.3076923076923,3.4011973816621555
5649,7,220,0.0,0,0,88.3076923076923,2.70805020110221
5650,5,271,0.9182,4,0,89.49032258064516,3.912023005428146
5651,5,242,0.0,0,0,88.76190476190476,3.4657359027997265
5652,3,339,0.4404,1,0,89.12214983713355,3.871201010907891
5653,4,300,-0.0644,2,1,90.62037037037037,3.6109179126442243
5654,2,289,0.9382,4,0,87.46875,3.367295829986474
5655,3,252,0.9464,3,0,90.16216216216216,5.0106352940962555
5656,13,345,0.4404,1,0,90.53846153846153,4.8283137373023015
5657,9,149,0.8402,3,0,89.12214983713355,2.772588722239781
5658,4,243,0.5106,1,0,86.1144578313253,2.995732273553991
5659,7,267,0.3818,1,0,89.40677966101696,3.912023005428146
5660,7,198,0.5574,1,0,88.0,2.70805020110221
5661,5,297,0.7906,2,0,92.375,3.791736839553644
5662,10,194,0.8862,3,0,87.88888888888889,2.0794415416798357
5663,7,267,0.9411,4,0,89.97413793103448,4.110873864173311
5664,7,156,0.5927,1,0,86.9922480620155,3.258096538021482
5665,2,134,0.0,1,0,88.92435424354244,2.4849066497880004
5666,3,314,0.5574,1,0,88.57731958762886,3.2188758248682006
5667,7,221,-0.4215,0,1,90.62037037037037,4.59511985013459
5668,7,464,0.6249,1,0,89.66666666666667,3.4011973816621555
5669,5,331,0.872,4,0,89.49032258064516,3.4011973816621555
5670,6,267,0.0,0,0,88.92435424354244,3.871201010907891
5671,8,295,0.8957,3,1,87.71153846153847,3.6888794541139363
5672,5,217,0.0,0,0,89.62711864406779,3.4011973816621555
5673,9,225,0.6486,1,0,87.60714285714286,4.0943445622221
5674,6,277,0.0,0,0,87.81818181818181,2.6390573296152584
5675,10,302,0.8591,3,0,87.0,3.784189633918261
5676,6,216,0.8271,3,0,88.92435424354244,2.4849066497880004
5677,1,158,0.7096,2,0,88.92435424354244,2.302585092994046
5678,4,310,0.8176,2,0,89.12214983713355,3.258096538021482
5679,4,158,0.4588,1,0,88.92435424354244,3.332204510175204
5680,10,232,0.6908,2,0,86.9922480620155,2.70805020110221
5681,8,321,0.0,0,0,88.92435424354244,3.332204510175204
5682,18,454,0.9186,3,0,93.5,4.8283137373023015
5683,8,239,0.9552,5,0,89.49032258064516,3.6109179126442243
5684,12,285,0.4019,1,1,89.62711864406779,4.007333185232471
5685,5,225,0.0,0,0,86.1144578313253,2.9444389791664403
5686,10,239,0.867,2,0,90.5,4.31748811353631
5687,7,197,0.8211,3,1,89.97413793103448,3.4011973816621555
5688,14,351,0.5563,1,1,91.5,4.605170185988092
5689,3,248,0.0,0,0,88.73794002607562,3.4965075614664802
5690,7,305,0.8266,2,0,87.6,2.70805020110221
5691,19,208,-0.1935,0,1,89.40677966101696,3.2188758248682006
5692,8,267,0.4767,1,0,88.92435424354244,3.4657359027997265
5693,6,337,0.5719,1,0,90.4949494949495,4.941642422609304
5694,4,272,0.8689,3,0,86.80952380952381,2.70805020110221
5695,5,251,0.9091,4,0,86.9922480620155,3.58351893845611
5696,7,196,0.8625,3,0,89.12214983713355,3.4339872044851463
5697,6,231,0.6953,2,0,89.12214983713355,3.912023005428146
5698,19,283,0.6705,2,0,88.9375,2.772588722239781
5699,6,183,0.0,0,0,85.1891891891892,3.332204510175204
5700,10,313,0.7717,3,1,85.0,3.4011973816621555
5701,5,296,0.7845,2,0,88.92435424354244,2.717528945056754
5702,5,238,-0.4215,0,1,89.12214983713355,4.007333185232471
